AssessmentYear,AssessmentCategory,RegionalUnitID,UnitType,ShorelineType,ShorelineExposure,Imagery,LengthKM,x_start,y_start,x_end,y_end
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.215648004,-75.99219393,44.36445292,-75.98990215,44.36431733
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Sheltered, ,0.492982313,-75.98990215,44.36431733,-75.9861176,44.36767693
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Sheltered, ,0.109741795,-75.98881602,44.36430803,-75.98981471,44.36363528
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Sheltered, ,0.717809224,-75.9861176,44.36767693,-75.98881602,44.36430803
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.412046914,-75.98981471,44.36363528,-75.98641522,44.36330975
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,1.362551184,-75.98641522,44.36330975,-75.97542599,44.36719746
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.190604948,-75.97542599,44.36719746,-75.97451061,44.366701
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.265033512,-75.97451061,44.366701,-75.97126753,44.36703259
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.126747094,-75.97126753,44.36703259,-75.96980446,44.36736462
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.736497686,-75.96980446,44.36736462,-75.96135931,44.36915087
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.627211711,-75.96135931,44.36915087,-75.95533934,44.37102914
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.205224285,-75.95533934,44.37102914,-75.95309791,44.37189551
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.72622264,-75.95309791,44.37189551,-75.9495955,44.37424529
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.803745198,-75.9495955,44.37424529,-75.94405343,44.37519006
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.195519023,-75.94405343,44.37519006,-75.94410965,44.37582308
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.169622325,-75.94410965,44.37582308,-75.94216285,44.37620733
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,2.477917498,-75.94216285,44.37620733,-75.93029539,44.38400006
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,1.328924008,-75.93029539,44.38400006,-75.9233927,44.39159331
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.195954294,-75.9233927,44.39159331,-75.922921,44.39277906
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,1.947091007,-75.922921,44.39277906,-75.9135757,44.39584111
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,1.864829428,-75.9135757,44.39584111,-75.89993299,44.40696543
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.233171763,-75.89993299,44.40696543,-75.89843413,44.40864031
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Sheltered, ,0.530147073,-75.90053738,44.40755994,-75.90616718,44.40511841
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Sheltered, ,0.215825459,-75.89843413,44.40864031,-75.90053738,44.40755994
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Sheltered, ,2.879367699,-75.90616718,44.40511841,-75.90081964,44.41215633
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,1.640422026,-75.90081964,44.41215633,-75.8909535,44.42313865
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.144099571,-75.8909535,44.42313865,-75.89016865,44.42398693
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.371410852,-75.89016865,44.42398693,-75.88835285,44.42670302
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,1.351638636,-75.88835285,44.42670302,-75.87863665,44.43353707
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.115570874,-75.87863665,44.43353707,-75.87726092,44.43374646
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.572949176,-75.87726092,44.43374646,-75.87449632,44.43730031
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,2.42617941,-75.87449632,44.43730031,-75.85931007,44.45173277
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.505136378,-75.85931007,44.45173277,-75.85785574,44.45479655
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,3.180989141,-75.85785574,44.45479655,-75.83451382,44.4746442
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.38427089,-75.83451382,44.4746442,-75.83238701,44.47732039
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.199084452,-75.83238701,44.47732039,-75.8315688,44.47859738
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.365341529,-75.8315688,44.47859738,-75.83101473,44.4788963
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,2.441291854,-75.83101473,44.4788963,-75.81151632,44.49002772
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.115565597,-75.81151632,44.49002772,-75.81054617,44.49069157
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Natural,Connecting Channel, ,0.494466445,-75.81054617,44.49069157,-75.8063334,44.49254992
2019,Coastal Processes - Shoreline Hardening,LO14,Connecting Channel,Hardened,Connecting Channel, ,0.01694954,-75.8063334,44.49254992,-75.8061242,44.492575
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.462622408,-75.8061242,44.492575,-75.80703318,44.49457239
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.38676728,-75.80703318,44.49457239,-75.80570622,44.49714314
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.487438894,-75.80570622,44.49714314,-75.8047009,44.50005647
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.275128835,-75.8047009,44.50005647,-75.80469244,44.50244664
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.228142595,-75.80469244,44.50244664,-75.80434169,44.50349573
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.396259739,-75.80434169,44.50349573,-75.80346643,44.50475598
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.581691826,-75.80346643,44.50475598,-75.79900074,44.50603126
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.332305915,-75.79900074,44.50603126,-75.79592439,44.50786901
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.302600741,-75.79592439,44.50786901,-75.79264793,44.50912102
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.542805935,-75.79264793,44.50912102,-75.7879298,44.51249861
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.135216235,-75.7879298,44.51249861,-75.78645289,44.51304107
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.555509825,-75.78645289,44.51304107,-75.78234936,44.51695154
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.426142963,-75.78234936,44.51695154,-75.7808456,44.5203442
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.338507084,-75.7702593,44.5255109,-75.76034053,44.53470482
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,1.038993366,-75.7808456,44.5203442,-75.7702593,44.5255109
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.243340145,-75.76034053,44.53470482,-75.75924419,44.53559512
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.021336221,-75.75924419,44.53559512,-75.75109903,44.54111008
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.346981984,-75.75109903,44.54111008,-75.74695053,44.54130335
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.384956705,-75.74695053,44.54130335,-75.74030034,44.5506944
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.341748868,-75.74030034,44.5506944,-75.73953966,44.55004862
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.741279651,-75.73953966,44.55004862,-75.73408509,44.54973679
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.517503898,-75.73408509,44.54973679,-75.73318418,44.55082263
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.191318485,-75.73318418,44.55082263,-75.72451341,44.55498802
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.21041524,-75.72451341,44.55498802,-75.72286167,44.55644956
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.249363696,-75.72286167,44.55644956,-75.71656308,44.56277592
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.489702701,-75.71656308,44.56277592,-75.72104479,44.56010844
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.21945979,-75.72104479,44.56010844,-75.72149927,44.56082867
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.232270487,-75.72149927,44.56082867,-75.71961301,44.56237079
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.276585269,-75.71961301,44.56237079,-75.71837835,44.56319932
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.192985196,-75.71837835,44.56319932,-75.71733539,44.56452177
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.374482399,-75.71733539,44.56452177,-75.71628382,44.56747386
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.917136392,-75.71628382,44.56747386,-75.71553603,44.5680073
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.184705981,-75.71553603,44.5680073,-75.71338424,44.56835844
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.511874152,-75.71338424,44.56835844,-75.7092596,44.5711027
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.153009368,-75.7092596,44.5711027,-75.70855656,44.57234669
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.17965503,-75.70855656,44.57234669,-75.70804362,44.57194529
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.112030604,-75.70804362,44.57194529,-75.7085428,44.5710047
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,2.082359359,-75.7085428,44.5710047,-75.6926157,44.5810324
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.160308584,-75.6926157,44.5810324,-75.6920766,44.5807743
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.777456843,-75.6920766,44.5807743,-75.687396,44.58428355
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.444723333,-75.68591664,44.58437493,-75.6857512,44.58460157
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.213606838,-75.6857512,44.58460157,-75.683915,44.5858315
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.951360107,-75.68320148,44.58602609,-75.66903248,44.59716143
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,2.065372793,-75.66903248,44.59716143,-75.65021678,44.60922379
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.517180653,-75.65021678,44.60922379,-75.64567838,44.61249892
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.284702665,-75.64567838,44.61249892,-75.64298602,44.61404302
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.365767678,-75.64298602,44.61404302,-75.64044389,44.61636317
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.120037512,-75.64044389,44.61636317,-75.6307732,44.62212641
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.202776256,-75.6307732,44.62212641,-75.62856147,44.62293108
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.134768557,-75.62856147,44.62293108,-75.6193796,44.6304557
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.854583939,-75.6193796,44.6304557,-75.6125916,44.6347057
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.200388926,-75.6125916,44.6347057,-75.6015378,44.6411203
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.171828367,-75.6015378,44.6411203,-75.60083177,44.64252667
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.352816882,-75.60083177,44.64252667,-75.59881445,44.64517739
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.97551435,-75.59881445,44.64517739,-75.59213252,44.65055113
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.611135806,-75.59213252,44.65055113,-75.58685746,44.65423826
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.130791265,-75.58685746,44.65423826,-75.58581869,44.65510408
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.134427282,-75.58581869,44.65510408,-75.58429951,44.65560579
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.471343106,-75.58429951,44.65560579,-75.57950569,44.65783028
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.282748629,-75.57950569,44.65783028,-75.57827869,44.65832083
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,1.703615031,-75.57827869,44.65832083,-75.56641502,44.67018987
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.274528182,-75.56641502,44.67018987,-75.56588491,44.67262463
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.227165203,-75.56588491,44.67262463,-75.56496364,44.67401534
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.217231882,-75.56496364,44.67401534,-75.56371132,44.67565181
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.488124655,-75.56371132,44.67565181,-75.56031011,44.67910435
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.732239146,-75.56031011,44.67910435,-75.54904492,44.68895935
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.547898063,-75.54904492,44.68895935,-75.54428867,44.69244865
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.165099672,-75.54428867,44.69244865,-75.54288294,44.69348767
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.368719632,-75.54288294,44.69348767,-75.53969575,44.69580756
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.305553178,-75.53969575,44.69580756,-75.53725122,44.69757233
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.304197765,-75.53725122,44.69757233,-75.53439914,44.69873519
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.386375142,-75.53439914,44.69873519,-75.53036104,44.69987702
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.618647147,-75.53036104,44.69987702,-75.52525011,44.70345517
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.160127427,-75.52525011,44.70345517,-75.52324071,44.70353401
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.122796104,-75.52324071,44.70353401,-75.52171872,44.7037047
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.603865681,-75.52171872,44.7037047,-75.50960022,44.70996664
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.813261643,-75.50976986,44.71027646,-75.50258436,44.71507006
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.151187062,-75.50258436,44.71507006,-75.50120479,44.7155431
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.662844001,-75.50120479,44.7155431,-75.49560895,44.71867678
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,1.086701624,-75.49560895,44.71867678,-75.48385521,44.72217587
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.439804932,-75.48385521,44.72217587,-75.47990489,44.72479292
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.530824223,-75.47990489,44.72479292,-75.47584593,44.72836279
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.649664626,-75.47584593,44.72836279,-75.47100296,44.73171179
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,1.587940128,-75.47100296,44.73171179,-75.4693137,44.73470224
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.493079773,-75.4693137,44.73470224,-75.47372517,44.73457514
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.250945009,-75.47372517,44.73457514,-75.47373914,44.73681229
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.651602346,-75.47373914,44.73681229,-75.46866936,44.74108286
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.378804077,-75.46866936,44.74108286,-75.46548388,44.74298025
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.20324784,-75.46548388,44.74298025,-75.46367896,44.74418663
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.211834057,-75.46367896,44.74418663,-75.46252022,44.74588215
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,1.376488133,-75.46252022,44.74588215,-75.45039512,44.74952484
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.524465406,-75.45039512,44.74952484,-75.44980553,44.75008191
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.128939142,-75.44980553,44.75008191,-75.44938585,44.75095555
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.195196566,-75.44938585,44.75095555,-75.44923639,44.7511594
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.168529605,-75.44923639,44.7511594,-75.44922762,44.75266959
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.269481328,-75.44922762,44.75266959,-75.44830915,44.75497534
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.291380045,-75.44830915,44.75497534,-75.44577253,44.7568287
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.13681642,-75.44577253,44.7568287,-75.44520169,44.75758708
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.310092498,-75.44520169,44.75758708,-75.44503796,44.75771765
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.170170112,-75.44503796,44.75771765,-75.4431472,44.75838713
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.244276538,-75.4431472,44.75838713,-75.44303815,44.75862993
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.736058752,-75.44303815,44.75862993,-75.43641323,44.75981841
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,2.131936142,-75.43641323,44.75981841,-75.43577769,44.75804327
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.118940572,-75.43577769,44.75804327,-75.43543541,44.75840609
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.037843817,-75.43543541,44.75840609,-75.4301923,44.76677641
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.09447543,-75.4301923,44.76677641,-75.42975662,44.76756353
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.856638622,-75.42975662,44.76756353,-75.42846887,44.77351814
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.277025391,-75.42846887,44.77351814,-75.42760083,44.77579395
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,0.549912933,-75.42760083,44.77579395,-75.42220307,44.77783924
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.415015137,-75.42220307,44.77783924,-75.41959521,44.77972116
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.597149734,-75.41959521,44.77972116,-75.41793335,44.77986466
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.359919732,-75.41793335,44.77986466,-75.40313924,44.77650184
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.693572643,-75.40313924,44.77650184,-75.397183,44.77876705
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.53836557,-75.397183,44.77876705,-75.39281209,44.78202834
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.573166756,-75.39281209,44.78202834,-75.38770687,44.78492816
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,1.146285783,-75.38770687,44.78492816,-75.378326,44.7843615
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.923809427,-75.378326,44.7843615,-75.36762886,44.79639711
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,0.453040635,-75.36762886,44.79639711,-75.37239535,44.79434439
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,2.091471205,-75.37239535,44.79434439,-75.37019898,44.79594712
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,7.225318113,-75.37019898,44.79594712,-75.32204011,44.83370485
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.167037137,-75.32204011,44.83370485,-75.32141664,44.83428701
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Sheltered, ,3.009657113,-75.32141664,44.83428701,-75.32282025,44.82098142
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,0.422067985,-75.32282025,44.82098142,-75.32091269,44.82227025
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Connecting Channel, ,1.120511478,-75.32091269,44.82227025,-75.31385643,44.82779582
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Natural,Connecting Channel, ,2.129211746,-75.31385643,44.82779582,-75.3071857,44.8346271
2019,Coastal Processes - Shoreline Hardening,LO15,Connecting Channel,Hardened,Sheltered, ,0.02411705,-75.3071857,44.8346271,-75.30717427,44.83484333
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Hardened,Sheltered, ,1.00772444,-75.30717427,44.83484333,-75.3097019,44.8367178
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Connecting Channel, ,0.368658228,-75.3097019,44.8367178,-75.31253368,44.83766277
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Hardened,Connecting Channel, ,0.884727886,-75.31253368,44.83766277,-75.31182611,44.83957244
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Connecting Channel, ,1.006081914,-75.31182611,44.83957244,-75.30690093,44.84373078
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Hardened,Connecting Channel, ,0.957704779,-75.30690093,44.84373078,-75.29962509,44.84753703
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Sheltered, ,0.547662125,-75.29962509,44.84753703,-75.29900459,44.84736793
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Connecting Channel, ,1.911361244,-75.29900459,44.84736793,-75.289126,44.8563512
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Sheltered, ,0.484084005,-75.289126,44.8563512,-75.28883238,44.85650914
2019,Coastal Processes - Shoreline Hardening,LO16,Connecting Channel,Natural,Connecting Channel, ,0.688172125,-75.28883238,44.85650914,-75.28243639,44.85429226
